OTA,Iteration,Time,Result,Solver
TUI_v3,22,0.04498887062072754,unsafe,Theano_SC
TUI_v3,22,0.011767148971557617,unsafe,z3
TUI_v3,22,0.0055119991302490234,unsafe,cvc5
TUI_v3,23,0.04532003402709961,unsafe,Theano_DC
TUI_v3,23,0.0426478385925293,unsafe,Theano_SC
TUI_v3,23,0.01122903823852539,unsafe,z3
TUI_v3,23,0.005408048629760742,unsafe,cvc5
TUI_v3,24,0.04268980026245117,unsafe,Theano_DC
TUI_v3,24,0.044924020767211914,unsafe,Theano_SC
TUI_v3,24,0.012263059616088867,unsafe,z3
TUI_v3,24,0.005831003189086914,unsafe,cvc5
TUI_v3,25,0.045053958892822266,unsafe,Theano_DC
TUI_v3,25,0.05601191520690918,unsafe,Theano_SC
TUI_v3,25,0.011846065521240234,unsafe,z3
TUI_v3,25,0.005474090576171875,unsafe,cvc5
TUI_v3,26,0.04273700714111328,unsafe,Theano_DC
TUI_v3,26,0.04198884963989258,unsafe,Theano_SC
TUI_v3,26,0.011039018630981445,unsafe,z3
TUI_v3,26,0.0054171085357666016,unsafe,cvc5
TUI_v3,27,0.04228019714355469,unsafe,Theano_DC
TUI_v3,27,0.04155302047729492,unsafe,Theano_SC
TUI_v3,27,0.011066913604736328,unsafe,z3
TUI_v3,27,0.005281925201416016,unsafe,cvc5
TUI_v3,28,0.042327880859375,unsafe,Theano_DC
TUI_v3,28,0.04198789596557617,unsafe,Theano_SC
TUI_v3,28,0.010944843292236328,unsafe,z3
TUI_v3,28,0.006242990493774414,unsafe,cvc5
TUI_v3,29,0.0429689884185791,unsafe,Theano_DC
TUI_v3,29,0.04352116584777832,unsafe,Theano_SC
TUI_v3,29,0.011628866195678711,unsafe,z3
TUI_v3,29,0.00603795051574707,unsafe,cvc5
TUI_v3,30,0.04245305061340332,unsafe,Theano_DC
TUI_v3,30,0.04122614860534668,unsafe,Theano_SC
TUI_v3,30,0.011121034622192383,unsafe,z3
TUI_v3,30,0.00574493408203125,unsafe,cvc5
TUI_v3,31,0.04262995719909668,unsafe,Theano_DC
TUI_v3,31,0.04214215278625488,unsafe,Theano_SC
TUI_v3,31,0.010998010635375977,unsafe,z3
TUI_v3,31,0.0054531097412109375,unsafe,cvc5
TUI_v3,32,0.043478965759277344,unsafe,Theano_DC
TUI_v3,32,0.04372692108154297,unsafe,Theano_SC
TUI_v3,32,0.010810136795043945,unsafe,z3
TUI_v3,32,0.005131959915161133,unsafe,cvc5
TUI_v3,33,0.04259800910949707,unsafe,Theano_DC
TUI_v3,33,0.04405689239501953,unsafe,Theano_SC
TUI_v3,33,0.01116800308227539,unsafe,z3
TUI_v3,33,0.005469799041748047,unsafe,cvc5
TUI_v3,34,0.0465090274810791,unsafe,Theano_DC
TUI_v3,34,0.0422520637512207,unsafe,Theano_SC
TUI_v3,34,0.011026144027709961,unsafe,z3
TUI_v3,34,0.005136966705322266,unsafe,cvc5
TUI_v3,35,0.04267597198486328,unsafe,Theano_DC
TUI_v3,35,0.04170393943786621,unsafe,Theano_SC
TUI_v3,35,0.010778188705444336,unsafe,z3
TUI_v3,35,0.005227088928222656,unsafe,cvc5
TUI_v3,36,0.04269599914550781,unsafe,Theano_DC
TUI_v3,36,0.04447793960571289,unsafe,Theano_SC
TUI_v3,36,0.011040210723876953,unsafe,z3
TUI_v3,36,0.005384922027587891,unsafe,cvc5
TUI_v3,37,0.04239988327026367,unsafe,Theano_DC
TUI_v3,37,0.04975605010986328,unsafe,Theano_SC
TUI_v3,37,0.01392984390258789,unsafe,z3
TUI_v3,37,0.005465030670166016,unsafe,cvc5
TUI_v3,38,0.043257951736450195,unsafe,Theano_DC
TUI_v3,38,0.0416719913482666,unsafe,Theano_SC
TUI_v3,38,0.011051177978515625,unsafe,z3
TUI_v3,38,0.0053560733795166016,unsafe,cvc5
TUI_v3,39,0.04204106330871582,unsafe,Theano_DC
TUI_v3,39,0.04190516471862793,unsafe,Theano_SC
TUI_v3,39,0.010806083679199219,unsafe,z3
TUI_v3,39,0.005184173583984375,unsafe,cvc5
TUI_v3,40,0.04158782958984375,unsafe,Theano_DC
TUI_v3,40,0.0418241024017334,unsafe,Theano_SC
TUI_v3,40,0.010827064514160156,unsafe,z3
TUI_v3,40,0.005210161209106445,unsafe,cvc5
TUI_v3,41,0.04198098182678223,unsafe,Theano_DC
TUI_v3,41,0.04138493537902832,unsafe,Theano_SC
TUI_v3,41,0.010927915573120117,unsafe,z3
TUI_v3,41,0.005290031433105469,unsafe,cvc5
TUI_v3,42,0.042836904525756836,unsafe,Theano_DC
TUI_v3,42,0.042144060134887695,unsafe,Theano_SC
TUI_v3,42,0.010834932327270508,unsafe,z3
TUI_v3,42,0.005296230316162109,unsafe,cvc5
TUI_v3,43,0.04246687889099121,unsafe,Theano_DC
TUI_v3,43,0.04214191436767578,unsafe,Theano_SC
TUI_v3,43,0.02213311195373535,unsafe,z3
TUI_v3,43,0.012397050857543945,unsafe,cvc5
TUI_v3,44,0.041751861572265625,unsafe,Theano_DC
TUI_v3,44,0.04130220413208008,unsafe,Theano_SC
TUI_v3,44,0.010841846466064453,unsafe,z3
TUI_v3,44,0.005383968353271484,unsafe,cvc5
TUI_v3,45,0.04212188720703125,unsafe,Theano_DC
TUI_v3,45,0.0419158935546875,unsafe,Theano_SC
TUI_v3,45,0.010842084884643555,unsafe,z3
TUI_v3,45,0.005457878112792969,unsafe,cvc5
TUI_v3,46,0.049346923828125,unsafe,Theano_DC
TUI_v3,46,0.04543805122375488,unsafe,Theano_SC
TUI_v3,46,0.011301040649414062,unsafe,z3
TUI_v3,46,0.005656003952026367,unsafe,cvc5
TUI_v3,47,0.042159080505371094,unsafe,Theano_DC
TUI_v3,47,0.041934967041015625,unsafe,Theano_SC
TUI_v3,47,0.010902881622314453,unsafe,z3
TUI_v3,47,0.005242824554443359,unsafe,cvc5
TUI_v3,48,0.04167914390563965,unsafe,Theano_DC
TUI_v3,48,0.04193115234375,unsafe,Theano_SC
TUI_v3,48,0.011034011840820312,unsafe,z3
TUI_v3,48,0.0052220821380615234,unsafe,cvc5
TUI_v3,49,0.042387962341308594,unsafe,Theano_DC
TUI_v3,49,0.041615962982177734,unsafe,Theano_SC
TUI_v3,49,0.010867118835449219,unsafe,z3
TUI_v3,49,0.005351066589355469,unsafe,cvc5
TUI_v3,50,0.04182600975036621,unsafe,Theano_DC
TUI_v3,50,0.04164385795593262,unsafe,Theano_SC
TUI_v3,50,0.010885000228881836,unsafe,z3
TUI_v3,50,0.005198955535888672,unsafe,cvc5
REG_v2,1,0.04270005226135254,unsafe,Theano_DC
REG_v2,1,0.041777849197387695,unsafe,Theano_SC
REG_v2,1,0.013734102249145508,unsafe,z3
REG_v2,1,0.005797863006591797,unsafe,cvc5
REG_v2,2,0.04234504699707031,unsafe,Theano_DC
REG_v2,2,0.041384220123291016,unsafe,Theano_SC
REG_v2,2,0.010885953903198242,unsafe,z3
REG_v2,2,0.005337953567504883,unsafe,cvc5
REG_v2,3,0.042315006256103516,unsafe,Theano_DC
REG_v2,3,0.04201006889343262,unsafe,Theano_SC
REG_v2,3,0.011483907699584961,unsafe,z3
REG_v2,3,0.005618095397949219,unsafe,cvc5
REG_v2,4,0.04214000701904297,unsafe,Theano_DC
REG_v2,4,0.04198098182678223,unsafe,Theano_SC
REG_v2,4,0.010954856872558594,unsafe,z3
REG_v2,4,0.005239009857177734,unsafe,cvc5
REG_v2,5,0.042266130447387695,unsafe,Theano_DC
REG_v2,5,0.04188704490661621,unsafe,Theano_SC
REG_v2,5,0.011105775833129883,unsafe,z3
REG_v2,5,0.005249977111816406,unsafe,cvc5
REG_v2,6,0.04244685173034668,unsafe,Theano_DC
REG_v2,6,0.04184103012084961,unsafe,Theano_SC
REG_v2,6,0.011088132858276367,unsafe,z3
REG_v2,6,0.005339860916137695,unsafe,cvc5
REG_v2,7,0.04248213768005371,unsafe,Theano_DC
REG_v2,7,0.04207205772399902,unsafe,Theano_SC
REG_v2,7,0.011332988739013672,unsafe,z3
REG_v2,7,0.005140781402587891,unsafe,cvc5
REG_v2,8,0.042443037033081055,unsafe,Theano_DC
REG_v2,8,0.042391061782836914,unsafe,Theano_SC
REG_v2,8,0.010879993438720703,unsafe,z3
REG_v2,8,0.005433797836303711,unsafe,cvc5
REG_v2,9,0.042315006256103516,unsafe,Theano_DC
REG_v2,9,0.04253196716308594,unsafe,Theano_SC
REG_v2,9,0.011190176010131836,unsafe,z3
REG_v2,9,0.005108833312988281,unsafe,cvc5
REG_v2,10,0.04326605796813965,unsafe,Theano_DC
REG_v2,10,0.04268813133239746,unsafe,Theano_SC
REG_v2,10,0.011291980743408203,unsafe,z3
REG_v2,10,0.005435943603515625,unsafe,cvc5
REG_v2,11,0.042836904525756836,unsafe,Theano_DC
REG_v2,11,0.04186892509460449,unsafe,Theano_SC
REG_v2,11,0.0109710693359375,unsafe,z3
REG_v2,11,0.005305051803588867,unsafe,cvc5
REG_v2,12,0.04305911064147949,unsafe,Theano_DC
REG_v2,12,0.0434260368347168,unsafe,Theano_SC
REG_v2,12,0.010946989059448242,unsafe,z3
REG_v2,12,0.0057718753814697266,unsafe,cvc5
REG_v2,13,0.04239797592163086,unsafe,Theano_DC
REG_v2,13,0.04169511795043945,unsafe,Theano_SC
REG_v2,13,0.022814035415649414,unsafe,z3
REG_v2,13,0.005527019500732422,unsafe,cvc5
REG_v2,14,0.04228401184082031,unsafe,Theano_DC
REG_v2,14,0.04197406768798828,unsafe,Theano_SC
REG_v2,14,0.01106405258178711,unsafe,z3
REG_v2,14,0.005203962326049805,unsafe,cvc5
REG_v2,15,0.04191899299621582,unsafe,Theano_DC
REG_v2,15,0.04192805290222168,unsafe,Theano_SC
REG_v2,15,0.010818958282470703,unsafe,z3
REG_v2,15,0.00518488883972168,unsafe,cvc5
REG_v2,16,0.04191184043884277,unsafe,Theano_DC
REG_v2,16,0.041867971420288086,unsafe,Theano_SC
REG_v2,16,0.010767936706542969,unsafe,z3
REG_v2,16,0.005273103713989258,unsafe,cvc5
REG_v2,17,0.045033931732177734,unsafe,Theano_DC
REG_v2,17,0.04341006278991699,unsafe,Theano_SC
REG_v2,17,0.011621952056884766,unsafe,z3
REG_v2,17,0.005415201187133789,unsafe,cvc5
REG_v2,18,0.042719125747680664,unsafe,Theano_DC
REG_v2,18,0.04168510437011719,unsafe,Theano_SC
REG_v2,18,0.0120849609375,unsafe,z3
REG_v2,18,0.005213022232055664,unsafe,cvc5
REG_v2,19,0.04233503341674805,unsafe,Theano_DC
REG_v2,19,0.04149293899536133,unsafe,Theano_SC
REG_v2,19,0.010834932327270508,unsafe,z3
REG_v2,19,0.0054149627685546875,unsafe,cvc5
REG_v2,20,0.0421140193939209,unsafe,Theano_DC
REG_v2,20,0.04159903526306152,unsafe,Theano_SC
REG_v2,20,0.01182699203491211,unsafe,z3
REG_v2,20,0.005140781402587891,unsafe,cvc5
REG_v2,21,0.042176008224487305,unsafe,Theano_DC
REG_v2,21,0.04203009605407715,unsafe,Theano_SC
REG_v2,21,0.01129007339477539,unsafe,z3
REG_v2,21,0.005131959915161133,unsafe,cvc5
REG_v2,22,0.041383981704711914,unsafe,Theano_DC
REG_v2,22,0.04159188270568848,unsafe,Theano_SC
REG_v2,22,0.011075973510742188,unsafe,z3
REG_v2,22,0.005372047424316406,unsafe,cvc5
REG_v2,23,0.04168391227722168,unsafe,Theano_DC
REG_v2,23,0.04130411148071289,unsafe,Theano_SC
REG_v2,23,0.011129140853881836,unsafe,z3
REG_v2,23,0.005190849304199219,unsafe,cvc5
REG_v2,24,0.04203295707702637,unsafe,Theano_DC
REG_v2,24,0.04239511489868164,unsafe,Theano_SC
REG_v2,24,0.011000871658325195,unsafe,z3
REG_v2,24,0.005323886871337891,unsafe,cvc5
REG_v2,25,0.04206109046936035,unsafe,Theano_DC
REG_v2,25,0.04286313056945801,unsafe,Theano_SC
REG_v2,25,0.010725021362304688,unsafe,z3
REG_v2,25,0.00531005859375,unsafe,cvc5
REG_v2,26,0.04201698303222656,unsafe,Theano_DC
REG_v2,26,0.04149794578552246,unsafe,Theano_SC
REG_v2,26,0.010904073715209961,unsafe,z3
REG_v2,26,0.005379915237426758,unsafe,cvc5
REG_v2,27,0.042289018630981445,unsafe,Theano_DC
REG_v2,27,0.042128801345825195,unsafe,Theano_SC
REG_v2,27,0.010776996612548828,unsafe,z3
REG_v2,27,0.005394935607910156,unsafe,cvc5
REG_v2,28,0.042189836502075195,unsafe,Theano_DC
REG_v2,28,0.04156017303466797,unsafe,Theano_SC
REG_v2,28,0.010872125625610352,unsafe,z3
REG_v2,28,0.005178928375244141,unsafe,cvc5
REG_v2,29,0.04244089126586914,unsafe,Theano_DC
REG_v2,29,0.04211592674255371,unsafe,Theano_SC
REG_v2,29,0.010790109634399414,unsafe,z3
REG_v2,29,0.005423069000244141,unsafe,cvc5
REG_v2,30,0.041851043701171875,unsafe,Theano_DC
REG_v2,30,0.041719913482666016,unsafe,Theano_SC
REG_v2,30,0.01105499267578125,unsafe,z3
REG_v2,30,0.00518798828125,unsafe,cvc5
REG_v2,31,0.04181385040283203,unsafe,Theano_DC
REG_v2,31,0.04190993309020996,unsafe,Theano_SC
REG_v2,31,0.011073827743530273,unsafe,z3
REG_v2,31,0.005426168441772461,unsafe,cvc5
REG_v2,32,0.04154396057128906,unsafe,Theano_DC
REG_v2,32,0.04158186912536621,unsafe,Theano_SC
REG_v2,32,0.010843038558959961,unsafe,z3
REG_v2,32,0.005193948745727539,unsafe,cvc5
REG_v2,33,0.04253506660461426,unsafe,Theano_DC
REG_v2,33,0.04184699058532715,unsafe,Theano_SC
REG_v2,33,0.011010885238647461,unsafe,z3
REG_v2,33,0.0053310394287109375,unsafe,cvc5
REG_v2,34,0.04191112518310547,unsafe,Theano_DC
REG_v2,34,0.04174995422363281,unsafe,Theano_SC
REG_v2,34,0.011285066604614258,unsafe,z3
REG_v2,34,0.0052700042724609375,unsafe,cvc5
REG_v2,35,0.04206991195678711,unsafe,Theano_DC
REG_v2,35,0.041494131088256836,unsafe,Theano_SC
REG_v2,35,0.010937929153442383,unsafe,z3
REG_v2,35,0.005326986312866211,unsafe,cvc5
REG_v2,36,0.04214811325073242,unsafe,Theano_DC
REG_v2,36,0.04181504249572754,unsafe,Theano_SC
REG_v2,36,0.011098861694335938,unsafe,z3
REG_v2,36,0.005156040191650391,unsafe,cvc5
REG_v2,37,0.04213094711303711,unsafe,Theano_DC
REG_v2,37,0.04192709922790527,unsafe,Theano_SC
REG_v2,37,0.010850191116333008,unsafe,z3
REG_v2,37,0.00536799430847168,unsafe,cvc5
REG_v2,38,0.04234790802001953,unsafe,Theano_DC
REG_v2,38,0.041480064392089844,unsafe,Theano_SC
REG_v2,38,0.010948896408081055,unsafe,z3
REG_v2,38,0.005372047424316406,unsafe,cvc5
REG_v2,39,0.04990696907043457,unsafe,Theano_DC
REG_v2,39,0.04237198829650879,unsafe,Theano_SC
REG_v2,39,0.011176109313964844,unsafe,z3
REG_v2,39,0.0053369998931884766,unsafe,cvc5
REG_v2,40,0.04292702674865723,unsafe,Theano_DC
REG_v2,40,0.04279899597167969,unsafe,Theano_SC
REG_v2,40,0.011200189590454102,unsafe,z3
REG_v2,40,0.005311012268066406,unsafe,cvc5
REG_v2,41,0.042524099349975586,unsafe,Theano_DC
REG_v2,41,0.04134702682495117,unsafe,Theano_SC
REG_v2,41,0.010981082916259766,unsafe,z3
REG_v2,41,0.005194902420043945,unsafe,cvc5
REG_v2,42,0.04339480400085449,unsafe,Theano_DC
REG_v2,42,0.04553389549255371,unsafe,Theano_SC
REG_v2,42,0.0110321044921875,unsafe,z3
REG_v2,42,0.0054111480712890625,unsafe,cvc5
REG_v2,43,0.0419919490814209,unsafe,Theano_DC
REG_v2,43,0.04188704490661621,unsafe,Theano_SC
REG_v2,43,0.01102900505065918,unsafe,z3
REG_v2,43,0.005200862884521484,unsafe,cvc5
REG_v2,44,0.042088985443115234,unsafe,Theano_DC
REG_v2,44,0.04209184646606445,unsafe,Theano_SC
REG_v2,44,0.010722875595092773,unsafe,z3
REG_v2,44,0.005236148834228516,unsafe,cvc5
REG_v2,45,0.042061805725097656,unsafe,Theano_DC
REG_v2,45,0.041787147521972656,unsafe,Theano_SC
REG_v2,45,0.010595083236694336,unsafe,z3
REG_v2,45,0.005215167999267578,unsafe,cvc5
REG_v2,46,0.0421600341796875,unsafe,Theano_DC
REG_v2,46,0.041940927505493164,unsafe,Theano_SC
REG_v2,46,0.011015892028808594,unsafe,z3
REG_v2,46,0.005354881286621094,unsafe,cvc5
REG_v2,47,0.042780160903930664,unsafe,Theano_DC
REG_v2,47,0.042616844177246094,unsafe,Theano_SC
REG_v2,47,0.011046886444091797,unsafe,z3
REG_v2,47,0.005346059799194336,unsafe,cvc5
REG_v2,48,0.0427701473236084,unsafe,Theano_DC
REG_v2,48,0.04152393341064453,unsafe,Theano_SC
REG_v2,48,0.011002063751220703,unsafe,z3
REG_v2,48,0.00526118278503418,unsafe,cvc5
REG_v2,49,0.04201388359069824,unsafe,Theano_DC
REG_v2,49,0.04131793975830078,unsafe,Theano_SC
REG_v2,49,0.010896921157836914,unsafe,z3
REG_v2,49,0.0052449703216552734,unsafe,cvc5
REG_v2,50,0.0418550968170166,unsafe,Theano_DC
REG_v2,50,0.041600942611694336,unsafe,Theano_SC
REG_v2,50,0.010860919952392578,unsafe,z3
REG_v2,50,0.005101919174194336,unsafe,cvc5
NLG_v2,1,0.047389984130859375,unsafe,Theano_DC
NLG_v2,1,0.044651031494140625,unsafe,Theano_SC
NLG_v2,1,0.015167951583862305,unsafe,z3
NLG_v2,1,2.3845560550689697,unsafe,cvc5
NLG_v2,2,0.04612398147583008,unsafe,Theano_DC
NLG_v2,2,0.047312021255493164,unsafe,Theano_SC
NLG_v2,2,0.011388063430786133,unsafe,z3
NLG_v2,2,2.4336578845977783,unsafe,cvc5
NLG_v2,3,0.04418802261352539,unsafe,Theano_DC
NLG_v2,3,0.04339003562927246,unsafe,Theano_SC
NLG_v2,3,0.011957168579101562,unsafe,z3
NLG_v2,3,2.328634023666382,unsafe,cvc5
NLG_v2,4,0.043843984603881836,unsafe,Theano_DC
NLG_v2,4,0.04408097267150879,unsafe,Theano_SC
NLG_v2,4,0.011690855026245117,unsafe,z3
NLG_v2,4,2.3067750930786133,unsafe,cvc5
NLG_v2,5,0.0444331169128418,unsafe,Theano_DC
NLG_v2,5,0.04417991638183594,unsafe,Theano_SC
NLG_v2,5,0.01117086410522461,unsafe,z3
NLG_v2,5,2.3235020637512207,unsafe,cvc5
NLG_v2,6,0.0442500114440918,unsafe,Theano_DC
NLG_v2,6,0.04359602928161621,unsafe,Theano_SC
NLG_v2,6,0.011389017105102539,unsafe,z3
NLG_v2,6,2.4473531246185303,unsafe,cvc5
NLG_v2,7,0.04560208320617676,unsafe,Theano_DC
NLG_v2,7,0.0518190860748291,unsafe,Theano_SC
NLG_v2,7,0.011684179306030273,unsafe,z3
NLG_v2,7,2.4998319149017334,unsafe,cvc5
NLG_v2,8,0.04559588432312012,unsafe,Theano_DC
NLG_v2,8,0.04525494575500488,unsafe,Theano_SC
NLG_v2,8,0.011725902557373047,unsafe,z3
NLG_v2,8,2.383949041366577,unsafe,cvc5
NLG_v2,9,0.04800009727478027,unsafe,Theano_DC
NLG_v2,9,0.04862499237060547,unsafe,Theano_SC
NLG_v2,9,0.01184391975402832,unsafe,z3
NLG_v2,9,2.396488904953003,unsafe,cvc5
NLG_v2,10,0.04468202590942383,unsafe,Theano_DC
NLG_v2,10,0.0442659854888916,unsafe,Theano_SC
NLG_v2,10,0.011467218399047852,unsafe,z3
NLG_v2,10,2.449765920639038,unsafe,cvc5
NLG_v2,11,0.04529213905334473,unsafe,Theano_DC
NLG_v2,11,0.04523897171020508,unsafe,Theano_SC
NLG_v2,11,0.011705875396728516,unsafe,z3
NLG_v2,11,2.3879358768463135,unsafe,cvc5
NLG_v2,12,0.044502973556518555,unsafe,Theano_DC
NLG_v2,12,0.0442049503326416,unsafe,Theano_SC
NLG_v2,12,0.011436939239501953,unsafe,z3
NLG_v2,12,2.291501045227051,unsafe,cvc5
NLG_v2,13,0.04459404945373535,unsafe,Theano_DC
NLG_v2,13,0.04368901252746582,unsafe,Theano_SC
NLG_v2,13,0.011461019515991211,unsafe,z3
NLG_v2,13,2.3418819904327393,unsafe,cvc5
NLG_v2,14,0.044413089752197266,unsafe,Theano_DC
NLG_v2,14,0.04367494583129883,unsafe,Theano_SC
NLG_v2,14,0.011640071868896484,unsafe,z3
NLG_v2,14,2.346799850463867,unsafe,cvc5
NLG_v2,15,0.04447793960571289,unsafe,Theano_DC
NLG_v2,15,0.0442500114440918,unsafe,Theano_SC
NLG_v2,15,0.011574983596801758,unsafe,z3
NLG_v2,15,2.2903330326080322,unsafe,cvc5
NLG_v2,16,0.045584917068481445,unsafe,Theano_DC
NLG_v2,16,0.04509997367858887,unsafe,Theano_SC
NLG_v2,16,0.011502981185913086,unsafe,z3
NLG_v2,16,2.3392019271850586,unsafe,cvc5
NLG_v2,17,0.044259071350097656,unsafe,Theano_DC
NLG_v2,17,0.043827056884765625,unsafe,Theano_SC
NLG_v2,17,0.011682987213134766,unsafe,z3
NLG_v2,17,2.327409029006958,unsafe,cvc5
NLG_v2,18,0.04419708251953125,unsafe,Theano_DC
NLG_v2,18,0.04384183883666992,unsafe,Theano_SC
NLG_v2,18,0.011467933654785156,unsafe,z3
NLG_v2,18,2.3132669925689697,unsafe,cvc5
NLG_v2,19,0.04369807243347168,unsafe,Theano_DC
NLG_v2,19,0.04387211799621582,unsafe,Theano_SC
NLG_v2,19,0.01145792007446289,unsafe,z3
NLG_v2,19,2.28747296333313,unsafe,cvc5
NLG_v2,20,0.04359006881713867,unsafe,Theano_DC
NLG_v2,20,0.04351806640625,unsafe,Theano_SC
NLG_v2,20,0.011486053466796875,unsafe,z3
NLG_v2,20,2.3327300548553467,unsafe,cvc5
NLG_v2,21,0.04421186447143555,unsafe,Theano_DC
NLG_v2,21,0.04355502128601074,unsafe,Theano_SC
NLG_v2,21,0.01147317886352539,unsafe,z3
NLG_v2,21,2.317502021789551,unsafe,cvc5
NLG_v2,22,0.043740034103393555,unsafe,Theano_DC
NLG_v2,22,0.04675412178039551,unsafe,Theano_SC
NLG_v2,22,0.013286113739013672,unsafe,z3
NLG_v2,22,2.3498570919036865,unsafe,cvc5
NLG_v2,23,0.04398393630981445,unsafe,Theano_DC
NLG_v2,23,0.04353213310241699,unsafe,Theano_SC
NLG_v2,23,0.011677980422973633,unsafe,z3
NLG_v2,23,2.2950680255889893,unsafe,cvc5
NLG_v2,24,0.04443788528442383,unsafe,Theano_DC
NLG_v2,24,0.04506993293762207,unsafe,Theano_SC
NLG_v2,24,0.011461019515991211,unsafe,z3
NLG_v2,24,2.299569845199585,unsafe,cvc5
NLG_v2,25,0.044812917709350586,unsafe,Theano_DC
NLG_v2,25,0.0443570613861084,unsafe,Theano_SC
NLG_v2,25,0.01151418685913086,unsafe,z3
NLG_v2,25,2.32828688621521,unsafe,cvc5
NLG_v2,26,0.044265031814575195,unsafe,Theano_DC
NLG_v2,26,0.0454869270324707,unsafe,Theano_SC
NLG_v2,26,0.01123189926147461,unsafe,z3
NLG_v2,26,2.2854950428009033,unsafe,cvc5
NLG_v2,27,0.04566693305969238,unsafe,Theano_DC
NLG_v2,27,0.044464111328125,unsafe,Theano_SC
NLG_v2,27,0.011649847030639648,unsafe,z3
NLG_v2,27,2.2984509468078613,unsafe,cvc5
NLG_v2,28,0.044029951095581055,unsafe,Theano_DC
NLG_v2,28,0.04310202598571777,unsafe,Theano_SC
NLG_v2,28,0.011371135711669922,unsafe,z3
NLG_v2,28,2.3118810653686523,unsafe,cvc5
NLG_v2,29,0.04439401626586914,unsafe,Theano_DC
NLG_v2,29,0.04391002655029297,unsafe,Theano_SC
NLG_v2,29,0.01129603385925293,unsafe,z3
NLG_v2,29,2.309705972671509,unsafe,cvc5
NLG_v2,30,0.04487109184265137,unsafe,Theano_DC
NLG_v2,30,0.04455995559692383,unsafe,Theano_SC
NLG_v2,30,0.01161813735961914,unsafe,z3
NLG_v2,30,2.3920040130615234,unsafe,cvc5
NLG_v2,31,0.04438304901123047,unsafe,Theano_DC
NLG_v2,31,0.04410696029663086,unsafe,Theano_SC
NLG_v2,31,0.011726856231689453,unsafe,z3
NLG_v2,31,2.335577964782715,unsafe,cvc5
NLG_v2,32,0.0479280948638916,unsafe,Theano_DC
NLG_v2,32,0.04918718338012695,unsafe,Theano_SC
NLG_v2,32,0.011699914932250977,unsafe,z3
NLG_v2,32,2.3387210369110107,unsafe,cvc5
NLG_v2,33,0.044663190841674805,unsafe,Theano_DC
NLG_v2,33,0.04354214668273926,unsafe,Theano_SC
NLG_v2,33,0.011607885360717773,unsafe,z3
NLG_v2,33,2.354304075241089,unsafe,cvc5
NLG_v2,34,0.04625201225280762,unsafe,Theano_DC
NLG_v2,34,0.04636502265930176,unsafe,Theano_SC
NLG_v2,34,0.011551856994628906,unsafe,z3
NLG_v2,34,2.3741719722747803,unsafe,cvc5
NLG_v2,35,0.044168949127197266,unsafe,Theano_DC
NLG_v2,35,0.04363083839416504,unsafe,Theano_SC
NLG_v2,35,0.01165318489074707,unsafe,z3
NLG_v2,35,2.3491950035095215,unsafe,cvc5
NLG_v2,36,0.04520297050476074,unsafe,Theano_DC
NLG_v2,36,0.04783487319946289,unsafe,Theano_SC
NLG_v2,36,0.011757850646972656,unsafe,z3
NLG_v2,36,2.469618082046509,unsafe,cvc5
NLG_v2,37,0.04393911361694336,unsafe,Theano_DC
NLG_v2,37,0.04349398612976074,unsafe,Theano_SC
NLG_v2,37,0.011172056198120117,unsafe,z3
NLG_v2,37,2.338503122329712,unsafe,cvc5
NLG_v2,38,0.04426288604736328,unsafe,Theano_DC
NLG_v2,38,0.043218135833740234,unsafe,Theano_SC
NLG_v2,38,0.011389017105102539,unsafe,z3
NLG_v2,38,2.467294216156006,unsafe,cvc5
NLG_v2,39,0.04498696327209473,unsafe,Theano_DC
NLG_v2,39,0.04426407814025879,unsafe,Theano_SC
NLG_v2,39,0.012439966201782227,unsafe,z3
NLG_v2,39,2.3755929470062256,unsafe,cvc5
NLG_v2,40,0.0439150333404541,unsafe,Theano_DC
NLG_v2,40,0.043540000915527344,unsafe,Theano_SC
NLG_v2,40,0.011976003646850586,unsafe,z3
NLG_v2,40,2.454967975616455,unsafe,cvc5
NLG_v2,41,0.04710698127746582,unsafe,Theano_DC
NLG_v2,41,0.044404029846191406,unsafe,Theano_SC
NLG_v2,41,0.01190805435180664,unsafe,z3
NLG_v2,41,2.319046974182129,unsafe,cvc5
NLG_v2,42,0.044589996337890625,unsafe,Theano_DC
NLG_v2,42,0.04392385482788086,unsafe,Theano_SC
NLG_v2,42,0.011451005935668945,unsafe,z3
NLG_v2,42,2.443753957748413,unsafe,cvc5
NLG_v2,43,0.05946803092956543,unsafe,Theano_DC
NLG_v2,43,0.04663491249084473,unsafe,Theano_SC
NLG_v2,43,0.01609492301940918,unsafe,z3
NLG_v2,43,2.3712711334228516,unsafe,cvc5
NLG_v2,44,0.06814098358154297,unsafe,Theano_DC
NLG_v2,44,0.05288410186767578,unsafe,Theano_SC
NLG_v2,44,0.013426780700683594,unsafe,z3
NLG_v2,44,2.3992409706115723,unsafe,cvc5
NLG_v2,45,0.043891191482543945,unsafe,Theano_DC
NLG_v2,45,0.044014930725097656,unsafe,Theano_SC
NLG_v2,45,0.01142120361328125,unsafe,z3
NLG_v2,45,2.356252908706665,unsafe,cvc5
NLG_v2,46,0.04701805114746094,unsafe,Theano_DC
NLG_v2,46,0.04423999786376953,unsafe,Theano_SC
NLG_v2,46,0.011551856994628906,unsafe,z3
